9010	1.974336e-03	3.688771e+00	2.681841e+01	4.343861e+00	8.185152e-03	2.249600e-05	54.565105	3.922500e+02
9110	1.985504e-03	3.744675e+00	2.752586e+01	4.440612e+00	8.283231e-03	2.019200e-05	55.497627	3.014950e+04
9210	2.009984e-03	3.940452e+00	2.825976e+01	4.538280e+00	8.385536e-03	2.329600e-05	56.447102	3.953750e+02
9310	2.065088e-03	4.001263e+00	2.912713e+01	4.637290e+00	8.531231e-03	2.316800e-05	57.413528	1.714000e+03
9410	2.091424e-03	4.097116e+00	3.003233e+01	4.738705e+00	8.652448e-03	2.041600e-05	58.379959	1.327375e+03
9510	2.114944e-03	4.185541e+00	3.102582e+01	4.840044e+00	8.769568e-03	2.329600e-05	59.363342	4.155250e+03
9610	2.151232e-03	4.258500e+00	3.198405e+01	4.942429e+00	8.905152e-03	2.268800e-05	60.346729	9.936875e+02
9710	2.184544e-03	4.348053e+00	3.289165e+01	5.045854e+00	9.031392e-03	2.067200e-05	61.347065	5.024750e+03
9810	2.200448e-03	4.422884e+00	3.379883e+01	5.149792e+00	9.161792e-03	5.228800e-05	62.347404	6.875000e+02
9910	2.221184e-03	4.510202e+00	3.476340e+01	5.254970e+00	9.281056e-03	2.300800e-05	63.381657	1.653125e+03
10010	2.262816e-03	4.564160e+00	3.570385e+01	5.361075e+00	9.471104e-03	2.352000e-05	64.398949	1.175500e+03
10110	2.288480e-03	4.655162e+00	3.661010e+01	5.468343e+00	9.579072e-03	2.121600e-05	65.450150	4.922500e+02
10210	2.361280e-03	4.826257e+00	3.749630e+01	5.578012e+00	9.651424e-03	5.251200e-05	66.501358	1.519750e+03
10310	2.355232e-03	4.961625e+00	3.848051e+01	5.687698e+00	9.800384e-03	2.332800e-05	67.552559	6.651875e+02
10410	2.382080e-03	5.066245e+00	3.947679e+01	5.798387e+00	9.939807e-03	2.339200e-05	68.637672	5.158125e+02
10510	2.402464e-03	5.145948e+00	4.064730e+01	5.910373e+00	1.005094e-02	2.412800e-05	69.705833	2.256500e+03
10610	2.438336e-03	5.255352e+00	4.184818e+01	6.023275e+00	1.022371e-02	2.243200e-05	70.807899	2.987250e+03
10710	2.479840e-03	5.338265e+00	4.294505e+01	6.137377e+00	1.034877e-02	2.352000e-05	71.909973	3.278125e+02
10810	2.484352e-03	5.435600e+00	4.400850e+01	6.252275e+00	1.051600e-02	2.118400e-05	73.028992	6.315625e+02
10910	2.511584e-03	5.521688e+00	4.512232e+01	6.366807e+00	1.064346e-02	1.628800e-05	74.148018	5.884325e+04
11010	2.556768e-03	5.598209e+00	4.630413e+01	6.486171e+00	1.077338e-02	2.246400e-05	75.283997	3.447500e+03
11110	2.614304e-03	5.701681e+00	4.742444e+01	6.604130e+00	1.087510e-02	3.433600e-05	76.419975	3.531750e+03
11210	2.636448e-03	5.814747e+00	4.854197e+01	6.722972e+00	1.102640e-02	2.326400e-05	77.572906	4.933500e+03
11310	2.663968e-03	6.051419e+00	4.989500e+01	6.843201e+00	1.115622e-02	2.352000e-05	78.742798	6.312500e+02
11410	2.685856e-03	6.141241e+00	5.105397e+01	6.964526e+00	1.131987e-02	2.329600e-05	79.929634	9.758750e+02
11510	2.711648e-03	6.267862e+00	5.238536e+01	7.087052e+00	1.146416e-02	2.380800e-05	81.099525	2.270250e+03
11610	2.763168e-03	6.354622e+00	5.393597e+01	7.210536e+00	1.162525e-02	2.492800e-05	82.337234	2.736500e+03
11710	2.778880e-03	6.479240e+00	5.587932e+01	7.335177e+00	1.178106e-02	2.348800e-05	83.541031	2.510800e+04
11810	2.824640e-03	6.583892e+00	5.860257e+01	7.462285e+00	1.199120e-02	5.267200e-05	84.761787	1.106150e+04
11910	2.863104e-03	6.691489e+00	6.066624e+01	7.587549e+00	1.212358e-02	1.644800e-05	85.982536	9.893925e+04
12010	2.896000e-03	6.765803e+00	6.232640e+01	7.716218e+00	1.228998e-02	2.364800e-05	87.220245	9.224375e+02
12110	2.948480e-03	6.870160e+00	6.383823e+01	7.844692e+00	1.244045e-02	2.576000e-05	88.474907	8.606250e+02
12210	2.972864e-03	7.015698e+00	6.533039e+01	7.974208e+00	1.252893e-02	2.275200e-05	89.729568	4.237500e+02
12310	3.000032e-03	7.260472e+00	6.694597e+01	8.105114e+00	1.269834e-02	2.374400e-05	91.001190	1.450300e+04
12410	3.036096e-03	7.381129e+00	6.850972e+01	8.237131e+00	1.282288e-02	2.320000e-05	92.272804	6.539375e+02
12510	5.104160e-03	7.473588e+00	7.009563e+01	8.370454e+00	1.312349e-02	1.651200e-05	93.578331	3.562500e+03
12610	5.145056e-03	7.599340e+00	7.184499e+01	8.506648e+00	1.323478e-02	2.323200e-05	94.866905	2.746625e+03
12710	5.140864e-03	7.723720e+00	7.349441e+01	8.641793e+00	1.346538e-02	2.419200e-05	96.172432	1.528325e+04
12810	5.173792e-03	7.814000e+00	7.513358e+01	8.777962e+00	1.355978e-02	2.416000e-05	97.494911	3.001500e+03
12910	5.206336e-03	7.946405e+00	7.677498e+01	8.915120e+00	1.370714e-02	1.654400e-05	98.834351	6.851000e+03
